DTI_mean_fa.body_of_corpus_callosum.jhu_icbm_labels_1mm,DTI_mean_fa.fornix_.column_and_body_of_fornix..jhu_icbm_labels_1mm,DTI_mean_fa.genu_of_corpus_callosum.jhu_icbm_labels_1mm,DTI_mean_fa.middle_cerebellar_peduncle.jhu_icbm_labels_1mm,DTI_mean_fa.pontine_crossing_tract_.a_part_of_mcp..jhu_icbm_labels_1mm,DTI_mean_fa.splenium_of_corpus_callosum.jhu_icbm_labels_1mm,DTI_mean_fa.anterior_corona_radiata.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.anterior_limb_of_internal_capsule.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.cerebral_peduncle.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.cingulum_.cingulate_gyrus..LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.cingulum_.hippocampus..LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.corticospinal_tract.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.external_capsule.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.fornix_.cres..stria_terminalis_.can_not_be_resolved_with_current_resolution..LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.inferior_cerebellar_peduncle.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.inferior_fronto.occipital_fasciculus.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.medial_lemniscus.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.posterior_corona_radiata.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.posterior_limb_of_internal_capsule.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.posterior_thalamic_radiation_.include_optic_radiation..LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.retrolenticular_part_of_internal_capsule.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.sagittal_stratum_.include_inferior_longitidinal_fasciculus_and_inferior_fronto.occipital_fasciculus..LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.superior_cerebellar_peduncle.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.superior_corona_radiata.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.superior_fronto.occipital_fasciculus_.could_be_a_part_of_anterior_internal_capsule..LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.superior_longitudinal_fasciculus.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.tapetum.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa.uncinate_fasciculus.LRAVG.jhu_icbm_labels_1mm,DTI_mean_fa_LRAVG_caudal_anterior_cingulate,DTI_mean_fa_LRAVG_caudal_middle_frontal,DTI_mean_fa_LRAVG_cuneus,DTI_mean_fa_LRAVG_entorhinal,DTI_mean_fa_LRAVG_fusiform,DTI_mean_fa_LRAVG_inferior_parietal,DTI_mean_fa_LRAVG_inferior_temporal,DTI_mean_fa_LRAVG_insula,DTI_mean_fa_LRAVG_isthmus_cingulate,DTI_mean_fa_LRAVG_lateral_occipital,DTI_mean_fa_LRAVG_lateral_orbitofrontal,DTI_mean_fa_LRAVG_lingual,DTI_mean_fa_LRAVG_medial_orbitofrontal,DTI_mean_fa_LRAVG_middle_temporal,DTI_mean_fa_LRAVG_paracentral,DTI_mean_fa_LRAVG_parahippocampal,DTI_mean_fa_LRAVG_pars_opercularis,DTI_mean_fa_LRAVG_pars_orbitalis,DTI_mean_fa_LRAVG_pars_triangularis,DTI_mean_fa_LRAVG_pericalcarine,DTI_mean_fa_LRAVG_postcentral,DTI_mean_fa_LRAVG_posterior_cingulate,DTI_mean_fa_LRAVG_precentral,DTI_mean_fa_LRAVG_precuneus,DTI_mean_fa_LRAVG_rostral_anterior_cingulate,DTI_mean_fa_LRAVG_rostral_middle_frontal,DTI_mean_fa_LRAVG_superior_frontal,DTI_mean_fa_LRAVG_superior_parietal,DTI_mean_fa_LRAVG_superior_temporal,DTI_mean_fa_LRAVG_supramarginal,DTI_mean_fa_LRAVG_transverse_temporal,DTI_mean_fa_bn_gp_gpe_LRAVG,DTI_mean_fa_bn_gp_gpi_LRAVG,DTI_mean_fa_bn_gp_vep_LRAVG,DTI_mean_fa_bn_str_nac_LRAVG,DTI_mean_fa_bn_str_pu_LRAVG,DTI_mean_fa_die_hth_LRAVG,DTI_mean_fa_die_hth_mn_LRAVG,DTI_mean_fa_die_sth_LRAVG,DTI_mean_fa_exa_LRAVG,DTI_mean_fa_mtg_rn_LRAVG,DTI_mean_fa_mtg_sn_snc_LRAVG,DTI_mean_fa_mtg_vtr_pbp_LRAVG,DTI_mean_fa_mtg_vtr_vta_LRAVG,DTI_mean_fa_thm_eth_hn_LRAVG,DTI_mean_fa_ch13_LRAVG,DTI_mean_fa_nbm_LRAVG_ant,DTI_mean_fa_nbm_LRAVG_mid,DTI_mean_fa_nbm_LRAVG_pos
0.6882446403006361,0.5887033006783282,0.5568797866583697,0.4881417831012735,0.3982263764420759,0.6863517783766702,0.3960194361499298,0.5729161265985938,0.6601449470835404,0.5015001983637084,0.4032157460412042,0.4191312411250923,0.4104663420269661,0.4729185007752959,0.4723377701998394,0.4525978464887223,0.4395915654655781,0.4606818980532779,0.6405478882661118,0.5802010101583821,0.6012546599919231,0.549362546124375,0.6184798645510061,0.4948004056121386,0.4753271962855506,0.4866085798672811,0.5074569212466908,0.4662572385852828,0.1302668156514156,0.1104762897311536,0.0866788869449725,0.0945791788581306,0.1137748526688189,0.0996673924072095,0.1152966005801626,0.1333664583821945,0.1169411175218882,0.0976249364824005,0.1130462233720459,0.0977148680318844,0.1049535487497438,0.1115043703144477,0.1138327865168075,0.1073975122737497,0.1087093131948804,0.1088844762798182,0.1056543240255927,0.0733036663943678,0.1033031420249211,0.1314778745772926,0.103703544153331,0.0986344784200808,0.1381752715795958,0.1120442045917392,0.1212789393921991,0.0943615741042493,0.108207229492325,0.1040486620044241,0.0876007531023864,0.2358257295499335,0.3504354577871131,0.2064355160348272,0.1271007891565152,0.2149268474131052,0.1983423447067549,0.0675956539499262,0.3506276612907513,0.2129265055708918,0.3626771828072396,0.3175224540102017,0.3069521124063996,0.4262492728052717,0.1846191303490043,0.1226801410651741,0.2048342643116694,0.3453862653278049,0.3074415256244965
0.6853894848598918,0.6090580026777286,0.640771502135437,0.494572930009137,0.3985295960803827,0.7122839241023784,0.4513201993966377,0.5973821517680405,0.6796122463142766,0.5336251879287669,0.442630562947801,0.5150313603784394,0.4240168929642217,0.5413752888952761,0.5539689419805474,0.5254817994448873,0.5642114566761898,0.4709427946283755,0.6578625039202928,0.5801534139847887,0.5862432685906069,0.5990983487553793,0.6444796919336396,0.4564525280272763,0.495934500445145,0.4804725608871371,0.4766501375112262,0.5415764701315733,0.1306418840990298,0.1230320860791272,0.1005064063298571,0.1043293554911597,0.1224580153239277,0.1095248665780813,0.1256314942261819,0.1417315624979078,0.1273917649732009,0.1104670480987638,0.1270456047739623,0.1083627316390362,0.1035729280563374,0.1175996464902698,0.133421634078397,0.1075691919475173,0.1238433762588501,0.1324854674893389,0.1223181827957946,0.0812325517625851,0.1240393655848706,0.1298155621971577,0.1265018272440384,0.1158188637050603,0.1286848604775122,0.1274368115908211,0.1343382456318075,0.1113241154186649,0.1206364487558365,0.1235117875392889,0.1037050324696055,0.2572428785630702,0.2977225625580142,0.3241666004593883,0.1717812902145724,0.2259421453890606,0.2346428650892655,0.1266362918847864,0.4591368576771644,0.2180167746704977,0.3970491491502053,0.3195787822365337,0.3252685601956078,0.3473514300044421,0.1658223022499845,0.1491418004488205,0.2557612223343716,0.404615837303541,0.3376213988878495
0.6509015300736462,0.5718540351017046,0.5776288900586535,0.4868048387913188,0.452662669814741,0.679077328726855,0.4040641706554149,0.5467886808950563,0.6228236387597351,0.5283036710155261,0.4106078738717046,0.4329635682517793,0.3954990730811609,0.4938480902833444,0.5507121813023652,0.514369789862527,0.5513123140479939,0.494717005703766,0.6521249741403342,0.5803003748956632,0.6091209025945054,0.5636944566496482,0.6709560889969854,0.5101835750140538,0.4652795978122939,0.5350362830950519,0.4191996705109092,0.4899219895971378,0.1175673322608961,0.1123036098932117,0.0837350519480085,0.0955433446284283,0.1165561413962247,0.0951035038569448,0.1119965285359036,0.1196959754126533,0.1199654346670193,0.0924716187744316,0.1133520684395343,0.0947592089641277,0.1022019592473008,0.1055578993910775,0.1086903343449567,0.1137033839444645,0.1088818949843581,0.1006327140960179,0.1006100162319162,0.0723856673488949,0.1067307800384965,0.1125418918148592,0.1097406037361422,0.1034818773714137,0.1334284428042568,0.108634889852413,0.1132103111785912,0.0990053036146689,0.1067234758308976,0.1065381893409559,0.1040975864439164,0.2061418089714363,0.2551586794112647,0.1876446559476348,0.1355462059515674,0.2222612740323089,0.1843162852178339,0.1367609232094966,0.3948405199994643,0.1747014682184446,0.3745116114981108,0.2631147058142791,0.314615650958306,0.3754409005244573,0.1476837304336103,0.1135649767669814,0.2225776987000443,0.3198950785435365,0.3736136015265798
0.6308610717373276,0.4909428991377353,0.5756506555636068,0.4763520011685604,0.3612781312802564,0.6700161462287131,0.4322861266157641,0.5459185196322272,0.6642178668374576,0.4969083903576993,0.3996679327547016,0.4744947992985968,0.4044922305007122,0.5030814216515591,0.530028114473004,0.4563886387934152,0.5861735048092587,0.4799477419447556,0.6278378219392351,0.5985370205388427,0.5693511382441654,0.5959476023129429,0.6881539395634786,0.494195695806809,0.4580736008750927,0.4869558956381745,0.454950795596395,0.4409254617089457,0.1131594010387615,0.1143394365330728,0.0902745160637005,0.0996377780903262,0.1091590701462754,0.106497684455076,0.1129869650631308,0.1265158568298165,0.1222891359996063,0.100685300722813,0.1153700688040796,0.0980888364108178,0.1017591944492711,0.1138125746623972,0.1150728254920033,0.0973235729977164,0.1130977419602632,0.1118452914028555,0.1131623837488053,0.0675922823190249,0.1124165689973736,0.1249413941764071,0.113242448189588,0.1076904590543509,0.1186419796870309,0.1224074768730597,0.1241540968632169,0.1018586125626627,0.1139136871951957,0.1106876495559407,0.1065303246643191,0.2323791492839895,0.286721655620253,0.2709801765080509,0.165876283168816,0.2181859858065007,0.2146687346379369,0.1247327889379283,0.3913571577915485,0.2130293133943499,0.4361972302571522,0.3217891871371693,0.3617696273434269,0.3949075030783812,0.168058446711964,0.1513145185942793,0.2533589712438288,0.3842440143954231,0.3397472564043807
0.6915058182747001,0.6453704328037971,0.6212517793332427,0.454354675484839,0.3594556464986116,0.691707893107266,0.4309634308997335,0.5931743441562385,0.6715502078720922,0.5190146157600714,0.3804141828321437,0.433259516995185,0.412944027473599,0.5534787701786371,0.5410577957632039,0.4747831505537284,0.5615308132676495,0.4860237900632687,0.6648907138996032,0.589819839684169,0.5624918106264641,0.5608813772626109,0.5931826845898786,0.5047991272879324,0.4811046671841227,0.5040830253812649,0.4323666436859398,0.548235477562304,0.1250802568699044,0.111540609383804,0.0971956539441664,0.0916936936734493,0.1140249263729995,0.1067759138615742,0.1124363592973123,0.1354751939454785,0.1199855222263851,0.1090660917515695,0.1321078599949722,0.1123151880946026,0.112222265314193,0.1180950349135106,0.1155359455198803,0.1025943465149785,0.1129311527017947,0.1147411769686746,0.1090043547019737,0.0867911007863557,0.1042282155306313,0.1266541679387584,0.1101453060591414,0.1164052541771994,0.1285268178040506,0.1131380707583399,0.120036454340001,0.1004525603477447,0.1142083399743666,0.1075683350505189,0.1006308631643512,0.2664141971179903,0.3666342887515942,0.3402024173165408,0.1583563357496413,0.2024666620092558,0.2376385325824739,0.095669058907805,0.3882971625463906,0.2475927553016587,0.3563895750366433,0.322903447218867,0.3405931355870368,0.3692637072159693,0.16222956288192,0.1902724647437009,0.2560305707282701,0.4278932577030147,0.3221234630749762
0.6464702727656914,0.5465948650773788,0.5705109454451882,0.4486220037885183,0.3308265708240808,0.6526709916977637,0.4122974572059711,0.5604612342964517,0.6429653764410072,0.4983443723732006,0.404767263249383,0.3967663990866099,0.4312234488605631,0.5144335079038922,0.533381357689138,0.4922230464659537,0.5520702004532765,0.4278850708788095,0.6191909606604236,0.5673978737730563,0.5756045227967233,0.5694028858755042,0.5843151392296647,0.4706930270578341,0.4631871979701674,0.4970323678135846,0.4183741083043756,0.5290846843511248,0.1154302958645619,0.1065059791711822,0.0909774722477899,0.0908744855006891,0.1056210228213022,0.0975213219387992,0.1062855769902832,0.120453778825776,0.1216316803932889,0.0971415727761182,0.1210990518290773,0.0958236737923852,0.1043859463892702,0.1093426676515609,0.1058525588494473,0.1037518977453301,0.1082618450155891,0.1060506266104216,0.1071829429475023,0.0735007130108282,0.103834281101425,0.1137180527829496,0.1082643879516215,0.1047671257697457,0.1240872752756068,0.1104574964608804,0.1116290379112042,0.0972172755497283,0.106425580557382,0.1006816555410051,0.10102200342861,0.2574387121646351,0.3093599082035935,0.1881859652506999,0.1423204724014745,0.2195819772736431,0.2216529379813229,0.1203120058691278,0.4227596541466536,0.2013126730646651,0.3742782432932109,0.3932467614225561,0.3438985256936774,0.3621269886692364,0.2079241874494722,0.1519757153616628,0.2396052476776006,0.3871391256236367,0.3347624435034428
0.6353124883016622,0.5602581650018692,0.5490639479272369,0.4616023513674736,0.4115851738096512,0.6686787669446426,0.4089164400856062,0.5358240504527851,0.6395549938732465,0.4595740237082222,0.3953817922103075,0.4189222494972014,0.3763468823093238,0.5299720763122064,0.513422099762405,0.445064181311736,0.4870582557437458,0.46607647836015,0.6232766114031262,0.5744228069205578,0.5903072911642024,0.5462458605144336,0.6705488390314018,0.4705025412936304,0.4497579120299024,0.4897336499257199,0.4325009943313614,0.4364242270463654,0.119246512929274,0.1009063240225175,0.0885709365297958,0.1000405909852039,0.116602229271133,0.1007664899981603,0.1115056549466274,0.1238805780051627,0.1249638914561176,0.1000880244288354,0.1081543454918078,0.1035275469839121,0.0966512879494441,0.1069244191067831,0.1053202186560973,0.11424444444847,0.0994978597740402,0.1025873326614249,0.1017993175021257,0.0751014816849399,0.1003591356768276,0.1157324494639377,0.1057891213442955,0.1038805296185201,0.1133459729512096,0.1058083028072637,0.1140720845190098,0.0967752086469043,0.1075981947678538,0.106703643748734,0.0835616635804361,0.2249625704341971,0.2759431790190463,0.2610797468011104,0.1510848406772619,0.215246522182353,0.1797766105427412,0.0943648773603714,0.3823790623005045,0.2535298168913732,0.3436403281293282,0.3513100028546742,0.3649950278354734,0.4541602258880933,0.1419361815082304,0.0958554244041442,0.2314769993909827,0.4039685372680451,0.3701188301046689
0.5947584633183157,0.526815698043374,0.5846420726021593,0.5000724907262952,0.3907000238885356,0.6948048557606998,0.4203946206846333,0.5398812895589387,0.6669028139205647,0.4750718697541716,0.3970517659175435,0.5102145640175906,0.4011282113719194,0.528777544586229,0.5408194690240176,0.4352509741411756,0.5256632892316894,0.4934250299136123,0.6303952136278903,0.5743990679380692,0.5831515034895485,0.5632788774521686,0.5811773062843566,0.448808994497177,0.4399209987725833,0.4968401585082937,0.4266297787884276,0.4331481720748028,0.1214141248504347,0.1154003877953528,0.0972378483219282,0.1059301663496015,0.1144468541825707,0.098447544796353,0.1118609490381617,0.1217669003721249,0.1215635944049336,0.0999358416081269,0.1246381843927983,0.1018700747548139,0.1015552558514762,0.1137736258100828,0.1104601615278963,0.1072383216022342,0.1069577025360206,0.1044701512086603,0.1046071708227814,0.0771796350981568,0.1102874594856562,0.1123574460445194,0.1116950290194826,0.102885607422427,0.1146870321859227,0.1184223768503367,0.1230347537455056,0.0969948264308137,0.1090069886403819,0.1027297619010846,0.092112913100237,0.2018655088597874,0.2741878199833559,0.3103316639019892,0.1385489497692775,0.2042469132357791,0.206439635436091,0.1084116759062136,0.4112492143398238,0.2179424672625302,0.3365643134167611,0.3331217845743484,0.299923156263214,0.2943874676194455,0.1480206392705439,0.1433281898867549,0.2542769763353616,0.3520417802811741,0.3054061891720154
0.6688830847295062,0.6008752316236496,0.6242394246936045,0.4609507828378265,0.3911856567711695,0.6904300635776649,0.4561224581187568,0.6045312477461882,0.6862318610545883,0.4906490591732152,0.4444525887206249,0.5479122717171658,0.4193298958147192,0.5688141925894844,0.593662117128043,0.5012470160791498,0.5889637930982017,0.4596388284328295,0.6555208456328107,0.5905035584908103,0.5994205444662605,0.5936597939605734,0.6095282222281634,0.4917710741118402,0.5186783572870814,0.5016961719613524,0.5230414694203525,0.5037708156358177,0.1159180875372675,0.1138640881374161,0.098959161459863,0.0973115800189534,0.1157434030870636,0.1062818580851441,0.1183452539127419,0.1300632230636616,0.1191599647506677,0.1091657240144164,0.1322743125686145,0.106402734878078,0.1081112758873408,0.1146887431301121,0.1220752179100326,0.1092033816578387,0.1153582407425653,0.1060803919622174,0.1077411549784382,0.0771908003489088,0.1107119627830953,0.1140850239179007,0.1151636950588028,0.1122641851577578,0.1269260435860309,0.1096022308938005,0.1193745307666291,0.1029000605967638,0.1112058027159902,0.1087806595456214,0.101387753149899,0.2444181526131787,0.3213048027235526,0.2939458646941975,0.1392703316088478,0.2168204730799087,0.242029192631204,0.1360177532046663,0.4422966741301395,0.2243182543665169,0.3937149829708503,0.3855167479032561,0.3588268664282363,0.3792170391202791,0.2027198344215073,0.1634905726892806,0.2569224311208182,0.3851123114884699,0.3687883158710404
0.5852197796895477,0.4490918842006902,0.5162436582731554,0.5212675438586822,0.4171085636898919,0.6622190037915695,0.3504133731525853,0.523174331211026,0.6034951783683874,0.4537919840397588,0.3948631941969068,0.5444845080859363,0.3750945895443692,0.4885285188833864,0.5549356847445106,0.4274119157439776,0.591651523222884,0.490893465412807,0.6410250987067226,0.5923113061027527,0.6077090367061053,0.5555886627002238,0.6930166201622455,0.4974570676443559,0.4249073714336016,0.5094178373152524,0.3970526337911046,0.3938099993803267,0.122905638899461,0.1056890033837505,0.098211814802609,0.1080757347658329,0.1153731748795955,0.0989763933654692,0.1048374476472496,0.1164460355875515,0.1278412781859141,0.1012438374428802,0.1073042587321232,0.0932694110585245,0.0952453044213068,0.1041601401058717,0.1087367182288358,0.1060688338378637,0.1021532694758444,0.1061143498267049,0.1066111010740126,0.0744703640196281,0.1036759790434397,0.1259516212539818,0.1010897544520427,0.1032414180828402,0.1105438182929625,0.1090097820779067,0.1065538049955208,0.09959376187848,0.1041261057780973,0.1042481477651211,0.0922801629807524,0.2248539545969213,0.2895649494526938,0.2572452824243477,0.1524292580953292,0.2187768967129167,0.223107734697913,0.0924520058971312,0.296307894730908,0.1663048926627996,0.3993644496312325,0.2866846197310541,0.371635773602654,0.3444579557313785,0.1385322621624384,0.1413550894481345,0.2409730582176782,0.403071883467159,0.3511618530500727
0.6804289988286291,0.6279151089243836,0.5713474874014723,0.4366917882473035,0.3627687987548038,0.7025051134770243,0.4539752333363204,0.5750271101641844,0.6456435341702311,0.4960794749042787,0.3728608904178652,0.4823429862335088,0.416812345639006,0.4911067415941933,0.5200189251739246,0.5058514513608319,0.5262342846336586,0.5017138233614046,0.6590585320239327,0.5802316854014761,0.5821458226565412,0.5443017465933644,0.6509742095085344,0.5120662457707339,0.4829655081333165,0.4864882146610851,0.5113411976859488,0.4481317542126036,0.1267841557731291,0.1102065242391987,0.0997186145503005,0.0986357040684496,0.121248405015481,0.107178099453559,0.1277544755118387,0.1264356207798301,0.1206580073706644,0.1064784892611257,0.1183136804438305,0.1100388412247519,0.1070287523639063,0.114419342763033,0.1165879393165192,0.1167374155627686,0.1175337654824361,0.1128407638267312,0.1104006174868251,0.0891661501024977,0.1144921784615756,0.1254140357038087,0.1134702431095989,0.1087321908564077,0.1247637577863967,0.1128135771871538,0.1179152856313114,0.1027687294333655,0.1142389028358338,0.112117153451411,0.0945252146446718,0.2219998319069564,0.2680248247266718,0.3065772503843815,0.1373366669251071,0.2188972155439639,0.2288378177798567,0.1239084395415642,0.3738049762042899,0.2368962725869526,0.3707230160418536,0.2587730383578067,0.3065889128740078,0.3947896855509178,0.2265951436944305,0.1577499871862133,0.2428252978450976,0.358627537063217,0.3455091896492356
0.6417011080963525,0.4932818284739327,0.6127429789522288,0.4520928024953313,0.3632504691095913,0.6940381985605097,0.4481426955707907,0.6013386355553223,0.6871413943152836,0.5763762644217353,0.3963510526960403,0.4673149743795021,0.4221096657375674,0.5117923482273984,0.5629992946578365,0.5223726599171028,0.5852799347827606,0.4788096196532569,0.6746743583146024,0.6197859633493753,0.6065856783749437,0.611072806091257,0.630178461260937,0.4891465290119408,0.4947535303518885,0.5265971865067041,0.4311300308141228,0.5171314305269383,0.1230686469446556,0.1092692921918896,0.0928849236330293,0.1088994386108777,0.1168288167439617,0.1025700573638754,0.1169205570145598,0.1251234425831044,0.1347475245961931,0.1026812545580115,0.1236160534947278,0.107388586542808,0.1125262370663667,0.1142608351383384,0.1158298531181815,0.111806457719359,0.1087388050025273,0.1022872193928834,0.1024528231017429,0.0761443295793656,0.1041097047212981,0.1189711414145764,0.1157625987645009,0.1086559896079078,0.1217900476827193,0.1127927404334626,0.1186582614123873,0.0978813312497071,0.1137675579456559,0.1115821786624522,0.1042220636988065,0.2205233228596301,0.2921932508753155,0.3241769804486206,0.1363626913039622,0.2194322848982726,0.2267497682008791,0.1257348646017673,0.5122903982798259,0.2120052175119434,0.3689849024567575,0.3640574370250569,0.3451184111514261,0.3981503409363025,0.1722338286625755,0.15561891387683,0.2433669769829415,0.3970136131719796,0.317579161706267
0.6633361183824146,0.5669018282776788,0.5583559221024035,0.4937456287079275,0.3979916172333,0.6587358348020451,0.4188836122851167,0.5602260313409517,0.6529119720901131,0.50679453468445,0.3996432856883778,0.4945329885874238,0.3845449306709982,0.4989472197734186,0.4978292334758625,0.4939860477218243,0.5008064306231255,0.4452806040790735,0.6227782333840177,0.5733148351017243,0.5738050690706371,0.5598640723082309,0.5503457620892669,0.4694133945676639,0.4709473101917159,0.5140525906093913,0.5031715311289449,0.490918875023534,0.1150947522993527,0.1058944326442045,0.0864028950718581,0.0858253872203613,0.1091284329767195,0.0931452887689463,0.106510603076272,0.1161797772279953,0.1191197974483085,0.0938438194939819,0.1088688443932913,0.0990802211889465,0.1033738936935434,0.1033455755428623,0.1089784068285923,0.1004321448246151,0.1016677166211555,0.0946146062764285,0.10303460477211,0.0749875273190748,0.0946113005690741,0.1181562441669012,0.0974078554107142,0.0980481556110311,0.1189288081452079,0.1076991746119535,0.1134393439979415,0.0922232928944499,0.1029286917205345,0.0988944833496753,0.0872368914306736,0.2187489993734488,0.2630951914006841,0.1622664106115208,0.1207794595118188,0.2035931750031248,0.1874155793669411,0.0881828266291823,0.3385724688750193,0.1773453037968743,0.3668741874798864,0.3469138115877617,0.3035680772843717,0.3664963205881191,0.1536339046226607,0.1323407384237483,0.1801601670715309,0.3358422026364133,0.3206174848665451
0.6336298574275787,0.4228777967393398,0.5397331518652104,0.4748058765710716,0.3854110620596228,0.6702926225016104,0.378843628072232,0.5319054255706326,0.6562872719760005,0.48238111796743,0.3989664798197305,0.5205762180255695,0.3474184548957699,0.4865554377117949,0.550687685592676,0.4109951488591812,0.5365471476205637,0.4511672878735683,0.6473449946325514,0.5412596230484752,0.5567537798904116,0.5077017181982788,0.625899922365065,0.4572969401323177,0.4359166869791067,0.4810019854875014,0.3663219712209667,0.498870767979254,0.109074459605141,0.1093553904799685,0.0808784370529015,0.1011779128940677,0.1054885228500612,0.0990165612398505,0.1110970186899115,0.1155263051294536,0.1062641165828408,0.0935896775191637,0.1092906633561307,0.0930141651840364,0.1030822572162891,0.1038585187105192,0.1103621726638401,0.1074910943708966,0.1033912107055901,0.0982417295232885,0.1039277505584339,0.0626137570617037,0.1014543949794892,0.1068972749804029,0.1010931083186986,0.0984473931586374,0.1222259043483355,0.1029445729338784,0.1093938810893407,0.095910744514835,0.1038631154983462,0.100153834359958,0.0891746662546215,0.2559303329326212,0.3380618269096737,0.2163472155061287,0.1405096106882629,0.2095602127378528,0.1873870005539133,0.0823688883600489,0.3724357524148489,0.2015424497627849,0.3796990786901352,0.3255501742596211,0.3536580232631044,0.3347503207623958,0.1195455849799629,0.1123728556948415,0.2474951572361446,0.3842579144175952,0.3450340450996217
0.6304897942220341,0.5520278538512712,0.5533616248175882,0.4713177195801716,0.3545465873001696,0.7044583696958088,0.3958644172990652,0.5806355212015115,0.6639961462563486,0.4870867570752485,0.4068229280315436,0.4960218689039572,0.4096731834037778,0.5130795998309734,0.5172552965789252,0.492577109148355,0.5154982340727183,0.4646038153465051,0.6120807465866569,0.6008670385790682,0.5944363313743553,0.5538029339186208,0.6783055028777082,0.4432116865429563,0.4323886136128915,0.4850446253575422,0.4740571848157265,0.474921950535315,0.1210915795138978,0.1025256441661914,0.0867493653426789,0.0953098351917432,0.1069214730805432,0.0981399593446827,0.1112276282389588,0.1212347765179343,0.1201856384927036,0.0989930989737347,0.1140159619734023,0.0947303902798048,0.1013656566286772,0.1075367463274511,0.1009888637123808,0.1059412567655179,0.1057411946212877,0.1122850711994097,0.1042735798720713,0.0777393586175082,0.0981220883455265,0.1198561100119398,0.1009797941098134,0.1038513770834043,0.1263502928916287,0.107311747566452,0.1147482613026157,0.0910795762675183,0.1071014493094838,0.1031160322870144,0.0985383453133346,0.2019117504070607,0.248848525242529,0.1461981671732577,0.1312968907014942,0.2407639812551212,0.17100364632732,0.0756915229269199,0.3137558835858355,0.1399469639876628,0.3900882809860431,0.2909831397348281,0.3288923185199764,0.4374887286440322,0.1884443884810957,0.1137882758165109,0.2085467967559656,0.2920208952158477,0.3046731313584599
0.6570424194403688,0.5831056021842635,0.5807794398476714,0.4710707484936355,0.4556685522508196,0.7028879326848048,0.4322117913402219,0.5795725644048717,0.6580934227641418,0.5707054212402671,0.489862594941575,0.4832887052223875,0.4003805295637315,0.5660996399753757,0.5079711335613105,0.4643878584047879,0.5395399906138367,0.4858852528768577,0.6427186966797404,0.5759082363192003,0.5741560191471504,0.5732645680942055,0.5765298132080852,0.499950757607762,0.4600154880434274,0.5103090688042238,0.5152245144383499,0.471242528513866,0.114145056631131,0.1001275841382634,0.0914570247744974,0.0916449797434477,0.1100305972453464,0.0946558587391353,0.1098318850043587,0.1154619813585638,0.1180879572508121,0.0993445876694772,0.1137445167760054,0.0974556981450553,0.1014950354742285,0.1024610247572571,0.1164184713175998,0.1168902975269843,0.1051639278855156,0.0949566946182968,0.0926972999677669,0.0750615433626767,0.1007888078633044,0.1161675210506721,0.1014786378790161,0.0986555874452319,0.1416933276513373,0.1013355570153329,0.1080757212966315,0.095983713984068,0.1012401539499775,0.1003130613821944,0.0892940280173128,0.262125972141396,0.2845275157672611,0.2733915346410293,0.1391217779162585,0.2068858473096946,0.212380174974258,0.1284780785657357,0.3384631463859835,0.2476937082985979,0.3919575530370431,0.3808429107508239,0.345705709062718,0.4050948431997588,0.163530858957933,0.1330638258917523,0.2611366348839561,0.3691957548092189,0.3600138094465611
